,university,career,inscription_date,name,gender,age,location,email
986,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,05-05-2020,ANGELA-THOMPSON,F,17-07-2006,CAMPANA,OBATES@HOTMAIL.COM
987,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,14-04-2020,MICHAEL-BURNS,M,14-08-1906,EMPALME-VILLA-CONSTITUCION,MARY19@GMAIL.COM
988,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,11-09-2020,WILLIAM-BEST,M,09-12-1927,CAÑADA-RICA,CHRISTOPHERHALL@GMAIL.COM
989,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,05-03-2020,DAVID-SIMPSON,M,02-03-1928,VICENTE-LOPEZ,SHELIA01@GMAIL.COM
990,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,13-05-2020,RANDY-BAKER,M,28-06-1956,COLONIA-LOS-TRES-USARIS,ASHLEY16@GMAIL.COM
991,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,06-04-2020,ANN-RHODES,F,03-11-1928,SAN-JOSE-DE-PIEDRA-BLANCA,KINGSARA@GMAIL.COM
992,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,22-11-2020,MICHAEL-TAYLOR,M,02-07-1926,ALTILLO-DEL-MEDIO,LINDSEYDAVIS@GMAIL.COM
993,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,11-10-2020,WILLIAM-FRAZIER,M,05-11-1956,BARRIO-JARDIN-LUZURIAGA,DONNABENTON@HOTMAIL.COM
994,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,12-11-2020,BENJAMIN-PAGE,M,28-01-1919,NORDELTA,MURRAYSARAH@YAHOO.COM
995,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,18-05-2020,KAREN-RAMIREZ,F,09-12-1949,ALPACHIRI,HOWARDNATHAN@YAHOO.COM
996,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,25-09-2020,RACHEL-HAYES,F,21-07-1996,ALDEA-MARIA-LUISA,ASANCHEZ@GMAIL.COM
997,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,12-03-2020,GLEN-LEWIS,M,11-10-2001,CACIQUE-ARIACAIQUIN,BRITTANYABBOTT@HOTMAIL.COM
998,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,04-12-2020,CHARLOTTE-FERNANDEZ-DVM,F,30-06-1962,ARROYO-CASTILLO,ROWEAARON@YAHOO.COM
999,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,04-03-2020,ALEJANDRA-ROWLAND,F,16-02-2017,COLONIA-REINA-MARGARITA,BJOHNSON@GMAIL.COM
1000,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,23-12-2020,CHRISTOPHER-SCHMIDT,M,07-09-2008,CHACABUCO,LISASIMPSON@GMAIL.COM
1001,UNIVERSIDAD-DEL-CINE,ACTUARIO-,27-10-2020,JOSEPH-FULLER,M,02-05-1912,LLAVALLOL,RODRIGUEZJENNIFER@GMAIL.COM
1002,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,30-04-2020,KELSEY-WRIGHT,F,05-07-1989,VICTORIA,REBECCA58@GMAIL.COM
1003,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,25-04-2020,DR.-MEGHAN-TORRES-DDS,F,26-05-1967,SAN-ANTONIO-DE-OBLIGADO,OHINTON@HOTMAIL.COM
1004,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,15-02-2020,ALICE-VINCENT,F,29-11-1961,COLONIA-ZAPATA,JOHNROBINSON@HOTMAIL.COM
1005,UNIVERSIDAD-DEL-CINE,FARMACIA,23-06-2020,JOEL-NORRIS,M,17-10-1996,BOMBAL,ZACHARY87@HOTMAIL.COM
1006,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,14-12-2020,HAROLD-EVERETT,M,17-01-1969,EL-RETIRO,CONEAL@GMAIL.COM
1007,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,11-09-2020,JUSTIN-ALEXANDER,M,14-04-2017,20-DE-JUNIO,CODY19@YAHOO.COM
1008,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,22-02-2020,MICHAEL-SHIELDS,M,11-11-2013,CAMPO-GARABATO,RFLORES@YAHOO.COM
1009,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,18-10-2020,SCOTT-NEAL,M,15-06-1933,COMANDANTE-NICANOR-OTAMENDI,WARRENPETER@YAHOO.COM
1010,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-11-2020,JAMES-JOHNSON,M,04-08-1936,BARRIO-JARDIN-LUZURIAGA,LUIS09@YAHOO.COM
1011,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,27-02-2020,ANNA-ADAMS,F,20-09-1941,BECCAR,KAREN24@HOTMAIL.COM
1012,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,12-12-2020,TRISTAN-MEJIA,M,24-03-1942,CUARTEL-V,CHRISTOPHER62@YAHOO.COM
1013,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,21-12-2020,RICHARD-WASHINGTON,M,15-02-1948,AGUADA-GUZMAN,MARK75@GMAIL.COM
1014,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,09-03-2020,JESSICA-FREY,F,23-06-1915,ALGARROBAL,YSMITH@YAHOO.COM
1015,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,19-07-2020,KYLE-ROJAS,M,03-06-1974,ANCON,VWALLS@YAHOO.COM
1016,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,15-05-2020,CHRISTINE-MILLER,F,21-10-2011,ATALIVA,SMITHROBERTO@YAHOO.COM
1017,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,14-09-2020,KATHERINE-HUMPHREY,F,04-11-2015,LOS-MOLINOS,KROBERTS@GMAIL.COM
1018,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,05-06-2020,KURT-ROBERTS,M,11-01-1987,SAN-FRANCISCO-SOLANO,OPATRICK@HOTMAIL.COM
1019,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,24-02-2020,SARA-WEISS,F,19-07-1943,ESTACION-LAGO-EPECUEN,KIMBERLY64@YAHOO.COM
1020,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-04-2020,REGINA-FARRELL,F,22-10-1983,COLONIA-LOS-LAPACHOS,JANETMITCHELL@YAHOO.COM
1021,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,28-04-2020,JERRY-FIELDS,M,21-09-1963,AGUADA-DE-LA-PEÑA,KHURLEY@YAHOO.COM
1022,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,20-05-2020,JESSICA-POWELL,F,29-03-1973,EL-ESPINILLO,PAULHOOPER@YAHOO.COM
1023,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,17-07-2020,TIFFANY-STEPHENS,F,12-11-1980,ABALO,TALLEN@YAHOO.COM
1024,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,16-03-2020,AMY-BALLARD,F,09-09-1990,CARLOS-CASARES,YGREGORY@HOTMAIL.COM
1025,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,08-12-2020,SEAN-GUTIERREZ,M,06-02-1950,VILLA-ELOISA,AMANDAMCKNIGHT@HOTMAIL.COM
1026,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,17-11-2020,MICHAEL-TAYLOR,M,24-07-1951,ZONA-DELTA-TIGRE,UDAVIS@GMAIL.COM
1027,UNIVERSIDAD-DEL-CINE,MEDICINA,19-07-2020,VICTORIA-SMITH,F,08-09-1915,BALCARCE,JESSICA94@GMAIL.COM
1028,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,02-03-2020,JAMES-HENDRICKS,M,25-04-2012,CAMPO-CRENNA,DUSTINJOHNSON@HOTMAIL.COM
1029,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,22-07-2020,WILLIAM-JOHNSON,M,06-08-1937,CERRO-ACONCAGUA,RSMITH@YAHOO.COM
1030,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,23-02-2020,MATTHEW-KELLY,M,15-07-2000,CAMINERA-SAMBOROMBON,RACHELMILLER@HOTMAIL.COM
1031,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,11-04-2020,HEATHER-RAMOS,F,08-10-1958,ARROYO-CASTILLO,PETERHAMILTON@HOTMAIL.COM
1032,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,18-09-2020,DANNY-GREEN,M,06-05-1960,LA-LIMPIA,BELINDA46@YAHOO.COM
1033,UNIVERSIDAD-DEL-CINE,FARMACIA,01-02-2020,COLIN-GUZMAN,M,09-08-1909,CALFUCURA,PMITCHELL@GMAIL.COM
1034,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,20-12-2020,STACY-PARKER,F,05-05-1989,EL-TALAR,ANGELA10@HOTMAIL.COM
1035,UNIVERSIDAD-DEL-CINE,INGENIERÍA-EN-INFORMÁTICA,16-03-2020,KATHLEEN-RICHARDSON,F,30-12-1934,COLONIA-CAMPO-PIAGGIO,FHAWKINS@YAHOO.COM
1036,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,06-05-2020,CATHERINE-LANG,F,23-02-1907,AARON-CASTELLANOS,WALTERSJASON@YAHOO.COM
1037,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,19-12-2020,MICHAEL-WEBB,M,24-07-1984,4-DE-FEBRERO,VREED@GMAIL.COM
1038,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,15-06-2020,DANIELLE-COBB,F,27-03-1943,EL-LENGUARAZ,RIVERASEAN@GMAIL.COM
1039,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,04-03-2020,VERONICA-FROST,F,02-11-1952,ATREUCO,MICHAELWRIGHT@HOTMAIL.COM
1040,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,23-06-2020,AMANDA-ANDERSON,F,17-06-1953,BONNEMENT,MPIERCE@GMAIL.COM
1041,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,13-04-2020,WILLIAM-MAY,M,20-08-2009,SANCTI-SPIRITU,MATTHEWHUYNH@GMAIL.COM
1042,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,14-10-2020,SHANNON-SERRANO,F,07-10-1926,COLONIA-FALCO,GHOFFMAN@GMAIL.COM
1043,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,06-12-2020,JERRY-MILLER,M,28-10-1931,LA-MOROCHA,UBRADLEY@HOTMAIL.COM
1044,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,10-10-2020,JIMMY-BLACKBURN,M,08-05-1997,BARRIO-DON-SANTIAGO,MEYERSTANNER@GMAIL.COM
1045,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,31-08-2020,WENDY-MITCHELL,F,05-07-1993,MERLO,SAMUEL41@YAHOO.COM
1046,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,27-10-2020,LISA-SHANNON,F,21-08-1978,COLONIA-DURAN,XWARD@GMAIL.COM
1047,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,26-08-2020,AMY-PRESTON,F,06-10-1916,SALDUNGARAY,NANCY17@GMAIL.COM
1048,UNIVERSIDAD-DEL-CINE,FARMACIA,03-09-2020,AMY-JOHNS,F,22-11-2018,ALTO-VERDE,TRACY57@HOTMAIL.COM
1049,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,10-08-2020,ALFRED-GORDON,M,04-07-1993,COLONIA-SAN-FRANCISCO,CAROLINE20@GMAIL.COM
1050,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,20-11-2020,COLTON-HARRISON,M,18-05-1949,ACHERAL,JOAN38@YAHOO.COM
1051,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,20-08-2020,ANDREA-OWENS,F,07-03-1926,CAÑADON-CHILENO,XCOOLEY@HOTMAIL.COM
1052,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,27-10-2020,CHRISTOPHER-DAY,M,27-07-1970,ACHAVAL-RODRIGUEZ,IKELLY@GMAIL.COM
1053,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,08-06-2020,SARAH-HOLMES,F,17-05-1995,ERNESTINA,SCOTTBROWN@GMAIL.COM
1054,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,09-08-2020,HEATHER-HALL,F,26-05-1948,RAMOS-MEJIA,IGLASS@YAHOO.COM
1055,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,21-09-2020,KIMBERLY-SULLIVAN,F,05-04-1917,CAMPO-LARGO,MAYOCHASE@YAHOO.COM
1056,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,05-10-2020,ROBERT-MARSHALL,M,08-07-1959,CHIVILCOY,SHERRY85@HOTMAIL.COM
1057,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,24-04-2020,RICHARD-WILSON,M,17-10-1983,ARANGUREN,GILBERTANGELA@GMAIL.COM
1058,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,13-04-2020,JILL-FOWLER,F,12-11-1971,LA-SARA,RICHARDALEXANDRA@YAHOO.COM
1059,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,15-12-2020,JESUS-COLE,M,18-04-1941,EMPALME-FRONTERA,OBECKER@GMAIL.COM
1060,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,01-03-2020,ASHLEY-OWEN,F,18-04-1961,CANTERA-AGUIRRE,NATALIEBERG@GMAIL.COM
1061,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,19-08-2020,BRIANNA-INGRAM,F,24-09-2020,BASE-NAVAL-RIO-SANTIAGO,KINGCHRISTINE@YAHOO.COM
1062,UNIVERSIDAD-DEL-CINE,TÉCNICO-PARA-BIOTERIOS-,11-06-2020,CLAUDIA-GUTIERREZ,F,06-03-1981,COLONIA-CAZAUX,EGARCIA@HOTMAIL.COM
1063,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,14-01-2020,KATHERINE-WOODS,F,24-06-1925,BOCA-P-25,OLSONCOURTNEY@HOTMAIL.COM
1064,UNIVERSIDAD-DEL-CINE,CONTADOR-PÚBLICO-,21-06-2020,MARY-SANCHEZ,F,26-12-1932,CATUA,JENNIFERSANTOS@HOTMAIL.COM
1065,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,03-02-2020,BLAKE-BURKE,M,02-06-1973,COMANDANTE-GRANVILLE,HUNTERDEBORAH@HOTMAIL.COM
1066,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,12-05-2020,KIMBERLY-LEE,F,03-05-1918,NELSON,AYERSDONALD@GMAIL.COM
1067,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-POLÍTICA-,15-02-2020,DAVID-BROOKS,M,10-03-1943,ITURRASPE,YROSE@GMAIL.COM
1068,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,28-08-2020,RICHARD-DIXON,M,16-06-1910,ARROYO-MAL-PASO,BROWNSAMANTHA@HOTMAIL.COM
1069,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,25-07-2020,TERRY-BARKER-DVM,F,02-11-1911,AGUSTONI,DAVISROBIN@GMAIL.COM
1070,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,28-02-2020,MARY-PATEL,F,14-01-1997,COLONIA-PUJOL,NATHAN88@YAHOO.COM
1071,UNIVERSIDAD-DEL-CINE,INGENIERÍA-ELECTRÓNICA,26-11-2020,MORGAN-JOHNSON,F,19-11-2001,CHANILAO,STACYJENKINS@GMAIL.COM
1072,UNIVERSIDAD-DEL-CINE,ACTUARIO-,29-05-2020,TAMMY-MCDONALD,F,25-12-2016,MARIA-MAGDALENA,PROGERS@HOTMAIL.COM
1073,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,17-11-2020,KAREN-WEISS,F,09-07-1961,CALLE-LARGA-VIEJA,DCOLON@YAHOO.COM
1074,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,05-04-2020,JENNIFER-CARTER,F,22-02-1943,LA-PUNTA,GWENDOLYNRICHARDSON@HOTMAIL.COM
1075,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,06-09-2020,TERRENCE-MAY,M,13-02-1979,ALTO-CALILEGUA,HJOHNSON@YAHOO.COM
1076,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,27-05-2020,APRIL-BALLARD,F,07-05-1923,APARICIO-CUE,TRAVISMITCHELL@GMAIL.COM
1077,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,07-10-2020,DAVID-FORD,M,09-05-1921,BAÑADO-NORTE,SANDRAMCDONALD@HOTMAIL.COM
1078,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,20-08-2020,CHRISTINA-LEE,F,21-05-1962,LOS-INDIOS,JENNIFERRHODES@GMAIL.COM
1079,UNIVERSIDAD-DEL-CINE,ARQUITECTURA,02-05-2020,JILL-HOLMES,F,15-08-1916,COLONIA-BELLA-VISTA,NICOLEFERNANDEZ@YAHOO.COM
1080,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,07-08-2020,DAVID-HILL,M,16-10-2021,CAMINO-CENTENARIO-KM-11500,MINGRAM@GMAIL.COM
1081,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,19-11-2020,MRS.-LORI-PAYNE,F,26-07-2004,ALDEA-APELEG,ZLEWIS@YAHOO.COM
1082,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,04-04-2020,ALICIA-MURPHY,F,19-01-1911,AGOTE,LIDILLON@GMAIL.COM
1083,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,20-03-2020,JORGE-ROBERTS,M,24-05-1968,ALUMINE,ROBERT46@GMAIL.COM
1084,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ARTES,09-03-2020,JULIE-BURTON,F,22-05-1971,RAWSON,JOHNHUNTER@YAHOO.COM
1085,UNIVERSIDAD-DEL-CINE,AGRONOMÍA,24-02-2020,DONALD-GOMEZ,M,02-12-1954,CAMPO-DE-VILLAMIL,LESPINOZA@YAHOO.COM
1086,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,13-11-2020,DANNY-THOMAS,M,29-09-1949,CERVANTES,ANDERSONTANYA@GMAIL.COM
1087,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,30-09-2020,STACEY-KRUEGER,F,04-05-1965,CHEROGUITA,JACQUELINELEE@YAHOO.COM
1088,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,09-11-2020,CHRISTIAN-JOHNSON,M,28-10-2004,ARROYO-CLARO,QSCHAEFER@HOTMAIL.COM
1089,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,13-11-2020,JENNIFER-YU,F,22-03-1942,BALCARCE,DAVIDANDREWS@HOTMAIL.COM
1090,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,09-12-2020,JENNIFER-WEBB,F,24-08-1940,GENERAL-GALARZA,MARIAMORALES@YAHOO.COM
1091,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,02-03-2020,STUART-BREWER,M,24-10-1936,AVENIDA-EJERCITO-PARANA,COOKGEORGE@YAHOO.COM
1092,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,30-05-2020,CHRISTY-JENKINS,F,27-06-2021,ALPASINCHE,AMANDAMYERS@YAHOO.COM
1093,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,19-09-2020,DAVID-HUBER-JR.,M,02-02-1925,CAÑADON-CALIENTE,RYANCHAVEZ@GMAIL.COM
1094,UNIVERSIDAD-DEL-CINE,INGENIERÍA-MECÁNICA,05-08-2020,RUSSELL-MANN-PHD,M,19-09-1965,CAMPO-QUIÑONES,TBENSON@GMAIL.COM
1095,UNIVERSIDAD-DEL-CINE,BIOQUÍMICA,23-12-2020,JACQUELINE-LARSON-MD,F,13-04-1968,CAMARON-CHICO,OCOBB@GMAIL.COM
1096,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,19-02-2020,SARA-YOUNG,F,18-10-1946,INGENIERO-BALBIN,LINDA77@GMAIL.COM
1097,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,25-04-2020,JOHN-SMITH,M,06-06-1916,COLONIA-RUSA,CARLA28@GMAIL.COM
1098,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,21-08-2020,MICHAEL-KING,M,12-02-1984,AMBAS-PUNTILLAS,HARNOLD@GMAIL.COM
1099,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,23-09-2020,MARIO-WHITE,M,06-03-1967,ASTURIAS,DAVID97@GMAIL.COM
1100,UNIVERSIDAD-DEL-CINE,ACTUARIO-,14-07-2020,SHANNON-MARTINEZ,F,13-05-1936,BERRETTA,MANNRYAN@YAHOO.COM
1101,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,11-03-2020,DIANA-PETERSON,F,22-12-1964,BASE-AEREA-TENIENTE-MATIENZO,JOHNSONJASON@HOTMAIL.COM
1102,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,15-12-2020,CARLY-JONES,F,30-05-2012,CUPILES,BRENDATHOMPSON@HOTMAIL.COM
1103,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,29-12-2020,KAYLA-RAY,F,15-10-1955,ALDEA-MARIA-LUISA,CARSONHEATHER@GMAIL.COM
1104,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,30-05-2020,LISA-CARSON,F,01-04-1918,MARIA-MAGDALENA,JARED48@HOTMAIL.COM
1105,UNIVERSIDAD-DEL-CINE,CIENCIAS-VETERINARIAS,10-04-2020,BRENDA-TATE,F,12-08-2016,FLAMENCO,DURANJENNIFER@YAHOO.COM
1106,UNIVERSIDAD-DEL-CINE,MEDICINA,20-06-2020,DENNIS-GUERRA,M,07-09-1983,CEVIL-GRANDE,UHESS@GMAIL.COM
1107,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,09-12-2020,DARRYL-RICE,M,01-09-2016,BELLA-VISTA,KJOYCE@GMAIL.COM
1108,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,27-06-2020,JEFFREY-TURNER,M,11-08-1966,KILOMETRO-45,CONNIEROBINSON@HOTMAIL.COM
1109,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,27-07-2020,MEGAN-PEREZ,F,23-07-1951,FARO-SAN-ANTONIO,HNORRIS@YAHOO.COM
1110,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-MUSICOTERAPIA,16-02-2020,JENNIFER-LEWIS,F,16-06-2009,RAWSON,CAMERONOLSON@GMAIL.COM
1111,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-ADMINISTRACIÓN-,20-06-2020,KENNETH-HANSON,M,27-07-1907,AGUIRREZABALA,TYLER76@YAHOO.COM
1112,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,10-08-2020,JUSTIN-HOUSTON,M,02-12-1925,ANEQUE-GRANDE,YWALSH@HOTMAIL.COM
1113,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-SOCIOLOGÍA-,09-04-2020,JOSE-HORTON,M,02-05-1928,CAÑADON-DE-LOS-INDIOS,DAVID06@HOTMAIL.COM
1114,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,13-06-2020,JEREMIAH-HARRIS,M,05-12-1951,VILLA-SABOYA,BRITTNEY20@YAHOO.COM
1115,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-PSICOLOGÍA,10-04-2020,JULIE-LOPEZ,F,23-04-1992,EL-TALA,SEAN86@HOTMAIL.COM
1116,UNIVERSIDAD-DEL-CINE,DISEÑO-DE-IMAGEN-Y-SONIDO,20-10-2020,LEROY-LEE,M,20-01-1984,BALNEARIO-CHAPALCO,TAYLOR75@GMAIL.COM
1117,UNIVERSIDAD-DEL-CINE,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,15-06-2020,DENNIS-ALLEN,M,03-06-1980,DINA-HUAPI,KIMBERLYVASQUEZ@GMAIL.COM
1118,UNIVERSIDAD-DEL-CINE,DISEÑO-INDUSTRIAL,11-01-2020,REBEKAH-BALL,F,16-05-1907,EL-JUMEAL,KRISTYPHILLIPS@YAHOO.COM
